menu_id,restaurant_id,dish_name,cuisine,is_vegetarian,is_vegan
7134,535,Anmitsu,Japanese,True,True
7135,535,Sushi,Japanese,True,True
7136,535,Yakisoba Pan,Japanese,True,True
7137,535,Gyoza,Japanese,True,True
7138,535,Spicy Tuna Roll,Japanese,True,True
7139,535,Wasabi,Japanese,True,True
7140,535,Sushi Rolls,Japanese,True,True
7141,535,Kake Udon,Japanese,True,True
7142,535,Champon,Japanese,True,True
7143,535,Uni Don,Japanese,True,True
7144,535,Monjayaki,Japanese,True,True
7145,535,Beef Curry,Japanese,False,False
7146,535,Tempura,Japanese,True,True
7147,535,Tonkotsu Ramen,Japanese,False,False
7148,535,Chitose Ame,Japanese,True,True
7149,535,Taiyaki,Japanese,True,True
7150,535,Kabocha Squash,Japanese,True,True
7151,536,Beef with Black Bean Sauce,Chinese,False,False
7152,536,Char Siu,Chinese,True,True
7153,536,Mooncakes,Chinese,True,True
7154,536,Gobi Manchurian,Chinese,True,True
7155,536,Pineapple Buns,Chinese,True,True
7156,536,Qing Zheng Yu (Steamed Fish),Chinese,False,False
7157,536,Chinese Pancakes,Chinese,True,True
7158,536,Chilli Mushroom,Chinese,True,True
7159,536,Dim Sum (various),Chinese,True,True
7160,537,Kadai Paneer,Indian,True,False
7161,537,Schezwan Chicken,Indian,False,False
7162,537,Boondi Raita,Indian,True,True
7163,537,Kathi Roll,Indian,True,True
7164,537,Aamras Poori,Indian,True,True
7165,537,Daal Palak,Indian,True,True
7166,537,Pav Bhaji,Indian,True,True
7167,537,Sarson da Saag & Makki di Roti,Indian,True,True
7168,537,Pesarattu,Indian,True,True
7169,537,Irani Chai,Indian,True,True
7170,537,Rasmalai,Indian,True,True
7171,537,Fafda,Indian,True,True
7172,537,Pakora,Indian,True,True
7173,538,Macher Jhol,Indian,True,True
7174,538,Pickle,Indian,True,True
7175,538,Neer Dosa,Indian,True,True
7176,538,Brinjal Curry,Indian,True,True
7177,538,Sandesh,Indian,True,True
7178,538,Boondi Raita,Indian,True,True
7179,538,Aamras Poori,Indian,True,True
7180,538,Appam,Indian,True,True
7181,538,Chicken Chettinad,Indian,False,False
7182,538,Rajma Chawal,Indian,True,True
7183,538,Vegetable Biryani,Indian,True,True
7184,538,Fish Molee,Indian,False,False
7185,538,Paneer Butter Masala,Indian,True,False
7186,538,Pakora,Indian,True,True
7187,539,Masala Dosa,Indian,True,True
7188,539,Prawn Curry,Indian,True,True
7189,539,Badam Milk,Indian,True,True
7190,539,Pav Bhaji,Indian,True,True
7191,539,Shahi Paneer,Indian,True,False
7192,539,Pakora,Indian,True,True
7193,539,Amchoor Chicken,Indian,False,False
7194,540,Shrimp Fried Rice,Chinese,True,True
7195,540,Chilli Paneer,Chinese,True,False
7196,540,Gobi Manchurian,Chinese,True,True
7197,540,Sesame Chicken,Chinese,False,False
7198,540,Pai Gu Nian Gao (Sticky Rice with Spareribs),Chinese,True,True
7199,540,Schezwan Fried Rice,Chinese,True,True
7200,540,Bo Luo Bao (Pineapple Buns),Chinese,True,True
7201,540,Potato Stir-fry,Chinese,True,True
7202,540,Wife Cakes,Chinese,True,True
7203,540,Lotus Leaf Wrapped Rice,Chinese,True,True
7204,540,American Chopsuey,Chinese,True,True
7205,540,Rou Jia Mo (Meat Sandwich),Chinese,True,True
7206,540,Hong Shao Rou (Red Braised Pork Belly),Chinese,False,False
7207,540,Lobster with Ginger and Scallions,Chinese,True,True
7208,540,Ma La Tang (Spicy Hot Pot),Chinese,True,True
7209,540,Steamed Buns (Mantou),Chinese,True,True
7210,540,Stinky Tofu,Chinese,True,True
7211,540,Chongqing Noodles,Chinese,True,True
7212,540,Chilli Mushroom,Chinese,True,True
7213,540,Hui Guo Rou (Twice Cooked Pork),Chinese,False,False
7214,541,Yu Xiang Rou Si (Fish-Fragrant Pork Slivers),Chinese,False,False
7215,541,Lanzhou Hand-Pulled Noodles,Chinese,True,True
7216,541,Chilli Paneer,Chinese,True,False
7217,541,Schezwan Fried Rice,Chinese,True,True
7218,541,Walnut Shrimp,Chinese,True,True
7219,541,Tea Eggs,Chinese,True,True
7220,541,Lemon Chicken,Chinese,False,False
7221,542,Xiang La Xia (Spicy Shrimp),Chinese,True,True
7222,542,American Chopsuey,Chinese,True,True
7223,542,Garlic Eggplant,Chinese,True,True
7224,542,Potstickers,Chinese,True,True
7225,542,Chilli Paneer,Chinese,True,False
7226,542,Schezwan Fried Rice,Chinese,True,True
7227,542,Spring Rolls,Chinese,True,True
7228,542,Steamed Buns (Mantou),Chinese,True,True
7229,542,Walnut Shrimp,Chinese,True,True
7230,542,Har Gow (Shrimp Dumplings),Chinese,True,True
7231,542,Dumplings (Jiaozi),Chinese,True,True
7232,542,Sweet and Sour Pork,Chinese,False,False
7233,542,Lanzhou Beef Noodle Soup,Chinese,False,False
7234,542,Moo Shu Pork,Chinese,False,False
7235,542,Congee,Chinese,True,True
7236,542,Chilli Mushroom,Chinese,True,True
7237,543,Chingri Malai Curry,Indian,True,True
7238,543,Idli,Indian,True,True
7239,543,Boondi Raita,Indian,True,True
7240,543,Kheer,Indian,True,True
7241,543,Jackfruit Curry,Indian,True,True
7242,543,Kulfi,Indian,True,True
7243,543,Pav Bhaji,Indian,True,True
7244,543,Sev Puri,Indian,True,True
7245,543,Sarson da Saag & Makki di Roti,Indian,True,True
7246,543,Palkhi Macher Jhol,Indian,True,True
7247,543,Aloo Paratha,Indian,True,True
7248,543,Dahi Vada,Indian,True,True
7249,543,Vegetable Korma,Indian,True,True
7250,543,Pakora,Indian,True,True
7251,543,Payasam,Indian,True,True
7252,543,Idiyappam,Indian,True,True
7253,544,Fried Noodles,Chinese,True,True
7254,544,Chilli Paneer,Chinese,True,False
7255,544,Schezwan Fried Rice,Chinese,True,True
7256,544,Wonton Soup,Chinese,True,True
7257,544,Gobi Manchurian,Chinese,True,True
7258,544,Stinky Tofu,Chinese,True,True
7259,544,Qing Jiao Rou Si (Green Pepper Shreds with Pork),Chinese,False,False
7260,544,Fish Ball Congee,Chinese,False,False
7261,545,Boondi Raita,Indian,True,True
7262,545,Chili Chicken,Indian,False,False
7263,545,Aamras Poori,Indian,True,True
7264,545,Prawn Curry,Indian,True,True
7265,545,Biryani,Indian,True,True
7266,545,Pav Bhaji,Indian,True,True
7267,545,Suji Halwa,Indian,True,True
7268,545,Sarson da Saag & Makki di Roti,Indian,True,True
7269,545,Irani Chai,Indian,True,True
7270,545,Dahi Vada,Indian,True,True
7271,545,Pakora,Indian,True,True
7272,546,Matcha Pudding,Japanese,True,True
7273,546,Udon Noodles,Japanese,True,True
7274,546,Negiyaki,Japanese,True,True
7275,546,Sushi Rolls,Japanese,True,True
7276,546,Unadon,Japanese,True,True
7277,546,Kake Udon,Japanese,True,True
7278,546,Chazuke,Japanese,True,True
7279,546,Tanuki Udon,Japanese,True,True
7280,546,Japanese Cheesecake,Japanese,True,False
7281,546,Tonkotsu Ramen,Japanese,False,False
7282,546,Shichimi Togarashi,Japanese,True,True
7283,546,Ramune,Japanese,True,True
7284,546,Takenoko Gohan,Japanese,True,True
7285,546,Anko (Sweet Red Bean Paste),Japanese,True,True
7286,546,Eggplant,Japanese,True,True
7287,547,Gyoza,Japanese,True,True
7288,547,Udon Noodles,Japanese,True,True
7289,547,Sansho Pepper,Japanese,True,True
7290,547,Sushi Rolls,Japanese,True,True
7291,547,Yuzu,Japanese,True,True
7292,547,Ochazuke,Japanese,True,True
7293,547,Sashimi,Japanese,True,True
7294,547,Champon,Japanese,True,True
7295,547,Dango,Japanese,True,True
7296,547,Tonkotsu Ramen,Japanese,False,False
7297,547,Hiyayakko,Japanese,True,True
7298,547,Okayu,Japanese,True,True
7299,548,American Chopsuey,Chinese,True,True
7300,548,Mango Pudding,Chinese,True,True
7301,548,Chilli Paneer,Chinese,True,False
7302,548,Schezwan Fried Rice,Chinese,True,True
7303,548,Gobi Manchurian,Chinese,True,True
7304,548,Kung Pao Chicken,Chinese,False,False
7305,548,Sticky Rice (Nian Gao),Chinese,True,True
7306,548,Congee,Chinese,True,True
7307,548,Chilli Mushroom,Chinese,True,True
7308,548,Garlic Chicken,Chinese,False,False
7309,549,Neer Dosa,Indian,True,True
7310,549,Spinach Dal,Indian,True,True
7311,549,Besan Ladoo,Indian,True,True
7312,549,Boondi Raita,Indian,True,True
7313,549,Kofta Curry,Indian,True,True
7314,549,Kathi Roll,Indian,True,True
7315,549,Baby Corn Manchurian,Indian,True,True
7316,549,Aamras Poori,Indian,True,True
7317,549,Pav Bhaji,Indian,True,True
7318,549,Palak Paneer,Indian,True,False
7319,549,Lemon Rice,Indian,True,True
7320,549,Sarson da Saag & Makki di Roti,Indian,True,True
7321,549,Papad,Indian,True,True
7322,549,Shahi Paneer,Indian,True,False
7323,549,Puttu,Indian,True,True
7324,549,Sambar Rice,Indian,True,True
7325,549,Fafda,Indian,True,True
7326,549,Pakora,Indian,True,True
7327,550,Soya Chaap,Indian,True,True
7328,550,Kadai Paneer,Indian,True,False
7329,550,Vegetable Jalfrezi,Indian,True,True
7330,550,Chicken Sukka,Indian,False,False
7331,550,Dhokla,Indian,True,True
7332,550,Boondi Raita,Indian,True,True
7333,550,Bhelpuri,Indian,True,True
7334,550,Kala Chana Curry,Indian,True,True
7335,550,Gobi Manchurian,Indian,True,True
7336,550,Aamras Poori,Indian,True,True
7337,550,Appam,Indian,True,True
7338,550,Amritsari Kulcha,Indian,True,True
7339,550,Pav Bhaji,Indian,True,True
7340,550,Chili Chicken,Indian,False,False
7341,550,Sarson da Saag & Makki di Roti,Indian,True,True
7342,550,Pesarattu,Indian,True,True
7343,550,Paneer Butter Masala,Indian,True,False
7344,551,Lanzhou Hand-Pulled Noodles,Chinese,True,True
7345,551,Chilli Paneer,Chinese,True,False
7346,551,Schezwan Fried Rice,Chinese,True,True
7347,551,Char Siu,Chinese,True,True
7348,551,Gobi Manchurian,Chinese,True,True
7349,551,Shui Zhu Yu (Water Boiled Fish),Chinese,False,False
7350,551,Biang Biang Noodles,Chinese,True,True
7351,551,Qing Jiao Rou Si (Green Pepper Shreds with Pork),Chinese,False,False
7352,551,Sweet and Sour Pork,Chinese,False,False
7353,551,Buddha Jumps Over the Wall,Chinese,True,True
7354,551,Dou Jiang (Soybean Milk),Chinese,True,True
7355,552,Boondi Raita,Indian,True,True
7356,552,Aamras Poori,Indian,True,True
7357,552,Avial,Indian,True,True
7358,552,Sheer Khurma,Indian,True,True
7359,552,Pav Bhaji,Indian,True,True
7360,552,Aloo Tikki,Indian,True,True
7361,552,Sarson da Saag & Makki di Roti,Indian,True,True
7362,552,Pesarattu,Indian,True,True
7363,552,Butter Naan,Indian,True,False
7364,552,Rasmalai,Indian,True,True
7365,552,Pakora,Indian,True,True
7366,553,Hot and Sour Soup,Chinese,True,True
7367,553,American Chopsuey,Chinese,True,True
7368,553,Shrimp Fried Rice,Chinese,True,True
7369,553,Dry-Fried Green Beans,Chinese,True,True
7370,553,Chilli Paneer,Chinese,True,False
7371,553,Schezwan Fried Rice,Chinese,True,True
7372,553,Bo Luo Bao (Pineapple Buns),Chinese,True,True
7373,553,Gobi Manchurian,Chinese,True,True
7374,553,Ba Si Xia (Spicy Crayfish),Chinese,False,False
7375,553,Spicy Tofu,Chinese,True,True
7376,553,Suan La Tu Dou Si (Hot and Sour Potato Shreds),Chinese,True,True
7377,553,Kung Pao Shrimp,Chinese,True,True
7378,553,Cha Shao Bao (BBQ Pork Buns),Chinese,False,False
7379,553,Chilli Mushroom,Chinese,True,True
7380,553,Braised Pork Belly (Hong Shao Rou),Chinese,False,False
7381,554,Shabu-shabu,Japanese,True,True
7382,554,Sushi Rolls,Japanese,True,True
7383,554,Shimeji Mushrooms,Japanese,True,True
7384,554,Niku Udon,Japanese,True,True
7385,554,Sara Udon,Japanese,True,True
7386,554,Isobe Mochi,Japanese,True,True
7387,554,Monjayaki,Japanese,True,True
7388,554,Hakata Ramen,Japanese,True,True
7389,554,Tonkotsu Ramen,Japanese,False,False
7390,554,Chitose Ame,Japanese,True,True
7391,554,Zaru Udon,Japanese,True,True
7392,554,Green Curry,Japanese,True,True
7393,554,Omurice,Japanese,True,True
7394,555,Thali,Indian,True,True
7395,555,Gobi Manchurian,Indian,True,True
7396,555,Dal Baati Churma,Indian,True,True
7397,555,Mango Lassi,Indian,True,True
7398,555,Sarson da Saag & Makki di Roti,Indian,True,True
7399,555,Neer Dosa,Indian,True,True
7400,555,Onion Uttapam,Indian,True,True
7401,555,Boondi Raita,Indian,True,True
7402,555,Pav Bhaji,Indian,True,True
7403,555,Dal Tadka,Indian,True,True
7404,555,Chana Masala,Indian,True,True
7405,555,Rogan Josh,Indian,True,True
7406,555,Parotta,Indian,True,True
7407,555,Brinjal Curry,Indian,True,True
7408,555,Chicken Vindaloo,Indian,False,False
7409,555,Mixed Vegetable Curry,Indian,True,True
7410,555,Aamras Poori,Indian,True,True
7411,555,Chicken 65,Indian,False,False
7412,555,Tandoori Fish,Indian,False,False
7413,555,Pakora,Indian,True,True
7414,556,Hiyashi Tanuki,Japanese,True,True
7415,556,Matcha Ice Cream,Japanese,True,False
7416,556,Gyoza,Japanese,True,True
7417,556,Udon Noodles,Japanese,True,True
7418,556,Maitake Mushrooms,Japanese,True,True
7419,556,Sake,Japanese,True,True
7420,556,Purin,Japanese,True,True
7421,556,Bamboo Shoots,Japanese,True,True
7422,556,Miso Ramen,Japanese,True,True
7423,556,Umeboshi,Japanese,True,True
7424,556,Wakame Seaweed,Japanese,True,True
7425,556,Bonito Flakes,Japanese,True,True
7426,557,Beef with Broccoli,Chinese,False,False
7427,557,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
7428,557,Dry-Fried Green Beans,Chinese,True,True
7429,557,Schezwan Fried Rice,Chinese,True,True
7430,557,General Tso's Chicken,Chinese,False,False
7431,557,Scallops with Garlic Sauce,Chinese,True,True
7432,557,Chow Mein,Chinese,True,True
7433,557,Beef Lo Mein,Chinese,False,False
7434,557,Sticky Rice (Nian Gao),Chinese,True,True
7435,557,Chilli Mushroom,Chinese,True,True
7436,557,Dou Jiang (Soybean Milk),Chinese,True,True
7437,558,Beijing Roast Duck,Chinese,True,True
7438,558,Fermented Bean Curd,Chinese,True,True
7439,558,Chilli Paneer,Chinese,True,False
7440,558,Schezwan Fried Rice,Chinese,True,True
7441,558,Bo Luo Bao (Pineapple Buns),Chinese,True,True
7442,558,Gobi Manchurian,Chinese,True,True
7443,558,Scallion Pancakes,Chinese,True,True
7444,558,Xiao Long Bao (Soup Dumplings),Chinese,True,True
7445,558,Sheng Jian Bao (Pan-Fried Buns),Chinese,True,True
7446,558,Spicy Tofu,Chinese,True,True
7447,558,Chilli Mushroom,Chinese,True,True
7448,558,American Chopsuey,Chinese,True,True
7449,559,Idli,Indian,True,True
7450,559,Thali,Indian,True,True
7451,559,Brinjal Curry,Indian,True,True
7452,559,Jalebi,Indian,True,True
7453,559,Chicken Vindaloo,Indian,False,False
7454,559,Rava Idli,Indian,True,True
7455,559,Bhindi Masala,Indian,True,True
7456,559,Aamras Poori,Indian,True,True
7457,559,Sarson da Saag & Makki di Roti,Indian,True,True
7458,559,Sambar,Indian,True,True
7459,559,Rasmalai,Indian,True,True
7460,559,Dahi Vada,Indian,True,True
7461,559,Pineaple Pachadi,Indian,True,True
7462,560,Idli,Indian,True,True
7463,560,Boondi Raita,Indian,True,True
7464,560,Rava Idli,Indian,True,True
7465,560,Gobi Manchurian,Indian,True,True
7466,560,Kadhi Pakoda,Indian,True,True
7467,560,Aamras Poori,Indian,True,True
7468,560,Prawn Curry,Indian,True,True
7469,560,Sarson da Saag & Makki di Roti,Indian,True,True
7470,560,Palkhi Macher Jhol,Indian,True,True
7471,560,Pakora,Indian,True,True
7472,560,Bisi Bele Bath,Indian,True,True
7473,561,Chicken Chow Mein,Chinese,False,False
7474,561,Lanzhou Hand-Pulled Noodles,Chinese,True,True
7475,561,Szechuan Shrimp,Chinese,True,True
7476,561,Egg Fried Rice,Chinese,True,True
7477,561,Schezwan Fried Rice,Chinese,True,True
7478,561,Red Bean Soup,Chinese,True,True
7479,561,Gobi Manchurian,Chinese,True,True
7480,561,Har Gow (Shrimp Dumplings),Chinese,True,True
7481,561,Potato Stir-fry,Chinese,True,True
7482,561,Chow Mein,Chinese,True,True
7483,561,Wuxi Spareribs,Chinese,True,True
7484,561,Gan Bian Si Ji Dou (Dry-Fried Green Beans),Chinese,True,True
7485,561,Cha Shao Bao (BBQ Pork Buns),Chinese,False,False
7486,561,American Chopsuey,Chinese,True,True
7487,561,Garlic Chicken,Chinese,False,False
7488,562,Parotta,Indian,True,True
7489,562,Uttapam,Indian,True,True
7490,562,Dahi Vada,Indian,True,True
7491,562,Jalebi,Indian,True,True
7492,562,Boondi Raita,Indian,True,True
7493,562,Chicken Vindaloo,Indian,False,False
7494,562,Mixed Vegetable Curry,Indian,True,True
7495,562,Aamras Poori,Indian,True,True
7496,562,Amritsari Kulcha,Indian,True,True
7497,562,Green Peas Curry,Indian,True,True
7498,562,Sarson da Saag & Makki di Roti,Indian,True,True
7499,562,Papad,Indian,True,True
7500,562,Pesarattu,Indian,True,True
7501,562,Irani Chai,Indian,True,True
7502,562,Rasmalai,Indian,True,True
7503,562,Pineaple Pachadi,Indian,True,True
7504,562,Pakora,Indian,True,True
7505,563,Lanzhou Hand-Pulled Noodles,Chinese,True,True
7506,563,Chinese Pancakes,Chinese,True,True
7507,563,Zongzi (Sticky Rice Dumplings),Chinese,True,True
7508,563,Fu Qi Fei Pian (Husband and Wife Lung Slices),Chinese,True,True
7509,563,Chilli Paneer,Chinese,True,False
7510,563,Egg Fried Rice,Chinese,True,True
7511,563,Dou Hua (Tofu Pudding),Chinese,True,True
7512,563,Mapo Tofu,Chinese,True,True
7513,563,Gobi Manchurian,Chinese,True,True
7514,563,Egg Drop Soup,Chinese,True,True
7515,563,Schezwan Fried Rice,Chinese,True,True
7516,563,Mooncakes,Chinese,True,True
7517,563,West Lake Vinegar Fish,Chinese,False,False
7518,563,Dan Dan Noodles,Chinese,True,True
7519,563,American Chopsuey,Chinese,True,True
7520,563,Cantonese Roast Goose,Chinese,True,True
7521,563,Tangyuan (Glutinous Rice Balls),Chinese,True,True
7522,563,Chilli Mushroom,Chinese,True,True
7523,563,Hui Guo Rou (Twice Cooked Pork),Chinese,False,False
7524,564,Chingri Malai Curry,Indian,True,True
7525,564,Chana Masala,Indian,True,True
7526,564,Spinach Dal,Indian,True,True
7527,564,Dum Aloo,Indian,True,True
7528,564,Mango Lassi,Indian,True,True
7529,564,Boondi Raita,Indian,True,True
7530,564,Gulab Jamun,Indian,True,True
7531,564,Aamras Poori,Indian,True,True
7532,564,Pav Bhaji,Indian,True,True
7533,564,Moong Dal Cheela,Indian,True,True
7534,564,Khichdi,Indian,True,True
7535,564,Sarson da Saag & Makki di Roti,Indian,True,True
7536,564,Rava Dosa,Indian,True,True
7537,564,Shahi Paneer,Indian,True,False
7538,564,Malai Kofta,Indian,True,True
7539,564,Bhatura,Indian,True,True
7540,564,Pakora,Indian,True,True
7541,564,Lassi,Indian,True,True
7542,565,Butter Chicken,Indian,False,False
7543,565,Bombil Fry,Indian,True,True
7544,565,Pista Kulfi,Indian,True,True
7545,565,Rava Idli,Indian,True,True
7546,565,Bhindi Masala,Indian,True,True
7547,565,Kerala Fish Curry,Indian,False,False
7548,565,Aamras Poori,Indian,True,True
7549,565,Kulfi,Indian,True,True
7550,565,Sabudana Khichdi,Indian,True,True
7551,565,Sarson da Saag & Makki di Roti,Indian,True,True
7552,565,Poha,Indian,True,True
7553,565,Rava Dosa,Indian,True,True
7554,565,Yogurt Rice,Indian,True,True
7555,565,Fafda,Indian,True,True
7556,565,Lassi,Indian,True,True
7557,566,Matcha Ice Cream,Japanese,True,False
7558,566,Gyoza,Japanese,True,True
7559,566,Udon Noodles,Japanese,True,True
7560,566,Nikujaga,Japanese,True,True
7561,566,Sushi Rolls,Japanese,True,True
7562,566,Chicken Katsu Curry,Japanese,False,False
7563,566,Udon,Japanese,True,True
7564,566,Tonkotsu Ramen,Japanese,False,False
7565,566,Hiyashi Chuka,Japanese,True,True
7566,566,Okayu,Japanese,True,True
7567,567,Rogan Josh,Indian,True,True
7568,567,Vegetable Pulao,Indian,True,True
7569,567,Boondi Raita,Indian,True,True
7570,567,Kadhi Pakoda,Indian,True,True
7571,567,Aamras Poori,Indian,True,True
7572,567,Pav Bhaji,Indian,True,True
7573,567,Kerala Beef Fry,Indian,False,False
7574,567,Chicken Rezala,Indian,False,False
7575,567,Sarson da Saag & Makki di Roti,Indian,True,True
7576,567,Pakora,Indian,True,True
7577,568,Nama Chocolate,Japanese,True,True
7578,568,Matcha Ice Cream,Japanese,True,False
